Data,Valor,Identificador,Descrição,Categoria
26/02/2024,2253.61,260ded41-ed3b-44fa-b2bc-af69feb88629,Transferência Recebida - Aluguel Recebido,Aluguel Recebido
27/09/2024,295.64,99a24c66-cfda-4d27-ac70-186ac49fac13,Depósito - Renda Extra,Renda Extra
08/12/2024,-15.19,58ccf41d-9a5c-44c4-87c6-789bcce74cb7,Compra no débito - GOGIPSY,Streaming
01/08/2024,-545.53,887c4fb2-9e15-45db-8211-670fff4ef1f9,Crianças - Pagamento,Crianças
11/01/2024,-92.87,515c04a3-b6f8-4a9b-b298-fee62c9a0290,Cabeleireiro - Pagamento,Cabeleireiro
05/05/2024,-122.75,fd7d7b3b-b836-4dfc-ba2d-0c22faa3ed5f,Transferência enviada pelo Pix - Cabeleireiro,Cabeleireiro
24/01/2024,-110.37,49afc09e-a37b-46c0-a6fd-a0477489636e,Transferência enviada pelo Pix - Doações,Doações
29/04/2024,-114.27,bf8e9d67-4451-4cd7-b44f-e40c01d046e0,Conta de Cosméticos,Cosméticos
09/10/2024,-835.78,05c0d82f-ebe8-4d64-820f-119978fabbb3,Transferência enviada pelo Pix - Moradia,Moradia
14/05/2024,-72.7,d8f3da1a-916e-415f-bd56-8dc71f528d43,Conta de Bares,Bares
21/02/2024,-159.96,cbfaacec-17a9-410d-a4df-64cefe1cae43,Conta de Pets,Pets
26/10/2024,560.31,bc5d4b03-c610-421a-8850-31d06d895e18,TED Recebida - Vendas,Vendas
05/02/2024,-1733.05,75f38df3-15b5-4ccf-ae0c-1873a5ff2e75,Compra no débito - Poupança,Poupança
14/02/2024,1074.61,e5c25781-8dd0-4760-84c0-7684e6c21605,Transferência Recebida - Freelance,Freelance
23/05/2024,-18.56,7c6b71cc-12dc-46bd-a96b-ffd4c6066c25,Transferência enviada pelo Pix - Uber - 17.895.646/0001-87 - EBANX IP LTDA. (0383) Agência: 1 Conta: 1000752180-1,Transporte
07/01/2024,-201.0,523cc7da-6c7e-4287-981c-405f44a74a3f,Transferência enviada pelo Pix - Crianças,Crianças
20/04/2024,-60.91,7f69c479-c5d5-41f4-bea8-435f886140f4,Assinaturas - Pagamento,Assinaturas
01/06/2024,-27.26,8dc9c93a-c634-4d44-83fe-7424099fd55a,Transferência enviada pelo Pix - Alimentação,Alimentação
16/06/2024,-52.94,c24b1028-348d-4191-b6a3-81ad8e1e3224,Assinaturas - Pagamento,Assinaturas
06/07/2024,-99.89,a3b411df-7aab-43f7-b8f5-985a76caaa87,Transferência enviada pelo Pix - Renner,Roupas
06/11/2024,-64.16,64608377-7dd8-4704-a30f-00a23dfdb145,Restaurantes - Pagamento,Restaurantes
11/04/2024,-176.85,5f3f532d-f2fa-455c-88a6-606defa06fd8,Cosméticos - Pagamento,Cosméticos
04/12/2024,-438.73,be5a909b-f7d4-44b2-8580-3c40fe71e1dc,Compra no débito - Plano de Saúde,Plano de Saúde
29/11/2024,-45.73,c8030016-fa8c-46cc-b34b-c22d54bae8ba,Transferência enviada pelo Pix - Streaming,Streaming
18/11/2024,-201.91,3b218017-20b7-4f74-be47-c521902e72c8,Cemig - Energia elétrica,Energia Elétrica
04/02/2024,-72.99,8bbf41ae-52e2-48b4-9967-a566926ae2d1,Conta de Telefone,Telefone
08/06/2024,-1231.35,be94831c-00ad-4bc3-b851-df07d3836d30,Transferência enviada pelo Pix - Educação,Educação
06/11/2024,-83.65,0f862c73-aa6f-4e14-b07b-d83ef0cab474,Transferência enviada pelo Pix - Restaurantes,Restaurantes
15/05/2024,-1370.62,b04e1baa-32d4-4293-841c-497482d152ae,Compra no débito - Impostos,Impostos
26/01/2024,-551.78,87d6a644-c071-4201-a510-76fc7a87fd62,Compra no débito - Financiamentos,Financiamentos
11/05/2024,-298.11,7c70fffe-2555-4dab-a222-930c3e7377d8,Compra no débito - Outros,Outros
25/05/2024,-115.25,54c28972-80a3-446f-8613-0f5acee68db4,Conta de Cosméticos,Cosméticos
17/05/2024,-277.24,974fab5b-997e-416f-a451-610e2c405ce6,Conta de Presentes,Presentes
17/08/2024,-38.09,ae7650ce-f319-498e-9954-30c31ab07aab,Compra no débito - Lazer,Lazer
21/11/2024,-30.13,10c1419f-1052-40b4-a1f6-6c1a7aac45b6,Gás - Pagamento,Gás
28/06/2024,-12.42,74e1a152-87ab-4451-ab24-a4556d06d28b,Transferência enviada pelo Pix - Transporte,Transporte
11/05/2024,982.25,cabcde87-bcaa-4ff7-854a-a7b5932a35a4,TED Recebida - Pensão Recebida,Pensão Recebida
25/06/2024,-156.78,2c7fa6e3-a39d-419b-a7d2-34f2598d0fce,Outros - Pagamento,Outros
06/03/2024,-64.56,558efe00-a575-462c-9297-3abe4d5f7e1d,Compra no débito - Extra,Supermercado
26/08/2024,1568.42,3997a7e9-2b0d-4b17-b737-b6f4b7b05f72,Transferência Recebida - Freelance,Freelance
10/02/2024,-13.39,9a272ce7-60fd-4b38-99b9-6d4ece0e4a3d,Medicamentos - Pagamento,Medicamentos
24/09/2024,1974.51,0e1fe72d-ee0d-4c4d-b6bd-7b942364129a,Depósito - Restituição IR,Restituição IR
23/12/2024,7087.78,0aedc393-988b-4fe2-9ad2-64749e1bbb52,PIX Recebido - 13º Salário,13º Salário
06/01/2024,-58.16,99050800-0508-4504-9047-f40910dc5a6b,Transferência enviada pelo Pix - Telefone,Telefone
27/07/2024,-70.36,68d7deb0-e8a4-46b0-a7dd-d7215f28eaa5,Transferência enviada pelo Pix - Gás,Gás
06/06/2024,-25.42,53ea5ee7-3bf3-4065-b7e0-d73792bcbcf9,Jogos - Pagamento,Jogos
04/04/2024,-107.61,7795a5c4-7f68-4089-a20c-e88cd6353445,Conta de Saúde,Saúde
27/08/2024,-1358.37,2cf0acb3-65ff-431f-b771-a6b99e489d11,Conta de Poupança,Poupança
25/01/2024,-208.58,709dcfdf-9dd2-4c80-8be2-1fa412f998bc,Copel - Energia elétrica,Energia Elétrica
16/10/2024,-32.51,bcfce444-3b0c-417c-a3e0-6790d344ef9b,Compra no débito - Alimentação,Alimentação
28/09/2024,-81.59,de9d6b30-4c5a-42cc-a86d-70536cd2f82f,Conta de Telefone,Telefone
27/08/2024,-1104.32,e3b517d2-0303-4f70-b85e-d3e2b42c46b9,Conta de Educação,Educação
16/03/2024,-131.89,c64d0078-d6a6-4a65-92d2-1f33bb976a46,Combustível - Pagamento,Combustível
30/10/2024,-176.8,73d8579a-3068-4fd2-a963-d402df385c5f,Transferência enviada pelo Pix - Terapia,Terapia
10/11/2024,-1204.15,5f4908ef-6a8d-4587-921f-db7de5e9dbea,Transferência enviada pelo Pix - Cartão de Crédito,Cartão de Crédito
31/12/2024,-253.25,4c47c1e2-c0bb-4479-a9eb-f504ce646187,Plano de Saúde - Pagamento,Plano de Saúde
17/08/2024,-17.43,ebb7a8d4-1af1-4179-a4a7-9d4efd5134a7,Compra no débito - inDriver,Transporte
11/03/2024,-43.15,e7aa33e7-db0a-48a9-a9fd-f0b48ab9474b,Spotify - Plano Premium,Streaming
28/02/2024,-127.91,8ecc9c10-fe39-487d-87df-3b67e833f1b0,Compra no débito - Light,Energia Elétrica
06/04/2024,-44.29,31e73d54-f3cb-4314-b7c3-e6f1902b2d0c,Livros - Pagamento,Livros
10/04/2024,-41.52,e3be302b-88d4-4a03-8b07-a2225544a752,Material Escolar - Pagamento,Material Escolar
04/01/2024,-340.15,0f42ca68-b185-436d-b149-518a15c2a698,Cursos - Pagamento,Cursos
19/10/2024,-1417.02,e7d43e96-4c07-4f4c-8a63-d6454e998ea0,Conta de Poupança,Poupança
28/07/2024,1440.47,85a4b4f3-2997-42bb-a70f-fa1cda502593,PIX Recebido - Bonificação,Bonificação
14/04/2024,895.56,49c047af-5d45-450d-b709-7059af1b87cd,PIX Recebido - Trabalho freelance,Freelance
12/07/2024,-142.69,84c9ad27-3232-4312-a1b0-4e63b003e50b,Combustível - Pagamento,Combustível
17/01/2024,-31.1,5bdcb8ad-5227-44ba-b539-09fe65134e93,Disney+ - Plano Premium,Streaming
28/02/2024,6811.63,57186f48-9952-4c7a-8b94-b06a6e22ea01,TED Recebida - Salário,Salário
19/06/2024,5054.71,afcf428d-63bb-47b5-aa23-c29558ec2204,PIX Recebido - Férias,Férias
04/12/2024,-238.77,beee150d-4cdc-43c1-9762-48dfe5ff058b,Conta de Poupança,Poupança
10/08/2024,-188.82,b50202bf-5f52-4f0d-82bb-85c310e4f5eb,Cosméticos - Pagamento,Cosméticos
30/08/2024,-3414.2,c4d12c29-8e91-472d-b306-e22b252dbe04,Compra no débito - Aluguel,Aluguel
14/07/2024,-15.57,a1ea7b44-7ab0-497c-86ce-f8c32a9c7323,Uber - Corrida,Transporte
22/11/2024,-77.95,5c762027-7747-4e9d-a826-4499e1910dbd,Bares - Pagamento,Bares
17/09/2024,-25.6,22bd461e-ab67-4ef2-9874-51aba60a3cc2,Compra no débito - ESPETINHO MICHEL,Alimentação
17/01/2024,-520.78,bad1faba-e6a4-4909-a937-2f32d03da792,Transferência enviada pelo Pix - Crianças,Crianças
13/05/2024,-42.56,3cfdd39a-fbc3-49bf-be24-508ecca948e7,Bares - Pagamento,Bares
24/09/2024,-19.71,066afc4f-e144-40b5-869e-352c50029a6a,Streaming - Pagamento,Streaming
28/02/2024,-74.67,434efb43-bfac-42d7-9ab4-9dfe18bc6242,Conta de Medicamentos,Medicamentos
16/02/2024,4022.4,7789c559-2cd6-4d77-9bd1-50be0cc20277,TED Recebida - Férias,Férias
01/05/2024,7082.94,0d07bdd4-8959-4df1-8ffa-3db60ce958f4,Transferência Recebida - 13º Salário,13º Salário
03/03/2024,1686.28,e4b02491-2ed1-45b1-938e-3776a93ac634,Aplicação RDB,Investimentos
30/10/2024,-56.66,e5ffbd6f-9f34-4700-a979-c9f346a03bb0,Conta de Jogos,Jogos
21/03/2024,-59.82,743a1b02-4d56-4936-b515-dfde5dabf148,Compra no débito - BORALE,Medicamentos
25/05/2024,1663.35,e5b60dcb-7fb5-4579-b86c-03e914d13537,TED Recebida - Bonificação,Bonificação
24/05/2024,-124.52,b35ef2c5-f2ed-4648-9ea1-64573c67e7e6,Transferência enviada pelo Pix - Cosméticos,Cosméticos
30/09/2024,-80.84,64c2b3e9-566f-4d1e-a6fb-85bb885c5f15,Ultrafarma - Medicamentos,Medicamentos
10/08/2024,-70.93,a090bc96-9ac7-4cbf-9fc3-bc3713cba250,Transferência enviada pelo Pix - Assinaturas,Assinaturas
27/02/2024,-144.26,a5346219-fcc7-4de4-8642-bcb88a976091,Transferência enviada pelo Pix - Academia,Academia
22/05/2024,-70.46,7d3b24e4-e696-48ca-957c-9459044329ed,Transferência enviada pelo Pix - Jogos,Jogos
17/07/2024,-141.56,363e2c5b-0019-46e7-a53d-ee0f19c33e62,Transferência enviada pelo Pix - Terapia,Terapia
22/11/2024,-54.61,eebb82d1-a849-4074-85b6-69708e45f92b,Transferência enviada pelo Pix - Telefone,Telefone
15/03/2024,-40.29,04660261-6c8a-4bca-ac36-05a008918720,Compra no débito - Pacheco,Medicamentos
10/10/2024,-145.26,3d3b81a9-6078-4fee-9cc6-12f30573b413,Conta de Cosméticos,Cosméticos
01/01/2024,-135.06,281878a2-3237-470d-b3fa-703198587c29,Transferência enviada pelo Pix - Material Escolar,Material Escolar
28/11/2024,727.65,47b6bea5-7f12-432f-8dc7-86512633956b,Transferência Recebida - Comissões,Comissões
16/10/2024,-44.99,d7663b21-211a-49ea-8ed9-e76bd3586a98,Conta de Material Escolar,Material Escolar
15/01/2024,3944.52,b4c4427d-51a9-418a-8507-e95cfb3597aa,TED Recebida - Férias,Férias
05/04/2024,-70.4,d03ac5bd-ee51-461a-90f6-f17832309c58,Assinaturas - Pagamento,Assinaturas
30/10/2024,-50.64,ee7ea92f-7756-4bef-8e31-9e5cd82e3aa5,Conta de Gás,Gás
14/10/2024,-20.79,964ca1e2-6599-4a9c-9b4c-84f3d3ff4c37,Transferência enviada pelo Pix - Uber - 17.895.646/0001-87 - EBANX IP LTDA. (0383) Agência: 1 Conta: 1000752180-1,Transporte
19/08/2024,-166.94,9ac84cc1-8693-407f-bd73-d6b8efe8e72a,Conta de Combustível,Combustível
29/09/2024,1379.39,eaacbd6b-ae2c-47a1-af81-7fe3487c3af9,Transferência Recebida - Aluguel Recebido,Aluguel Recebido
01/09/2024,-92.7,21fb5498-05ab-42ee-90a7-ecfaa5d5bbea,Transferência enviada pelo Pix - Livros,Livros
26/06/2024,736.11,544c3b5a-6280-4e47-bc4e-f74ce0638b07,PIX Recebido - Freelance,Freelance
17/03/2024,-91.08,414c9a86-b616-4159-8c14-d9109ff49905,Compra no débito - Bares,Bares
12/10/2024,-179.02,a336709d-f348-4355-9623-849d972a8441,Conta de Terapia,Terapia
17/02/2024,-64.42,81f80279-eeda-4f84-8a98-7b9e2ba06de3,Combustível - Pagamento,Combustível
19/02/2024,-3320.47,a5ec3a05-9b73-4dfe-a923-3442caa87697,Transferência enviada pelo Pix - Aluguel,Aluguel
19/09/2024,1457.63,c15b0010-5db2-435b-820e-09cf094a836d,Transferência Recebida - Aluguel Recebido,Aluguel Recebido
26/05/2024,-1222.77,31012279-546b-4a90-b52b-1fe402ff9d1a,Compra no débito - Poupança,Poupança
25/03/2024,-837.58,92522e23-63e3-4957-be59-085d33102d86,Poupança - Pagamento,Poupança
23/10/2024,-1191.32,f3bde26a-1bcb-42e2-b207-941b9089ff26,Conta de Empréstimos,Empréstimos
20/09/2024,-2123.7,4a3b9b70-3e78-4ce0-a53e-eb7ef179b6d1,Transferência enviada pelo Pix - Aluguel,Aluguel
08/02/2024,1687.72,2240dca8-a0dd-4ff6-9953-fca815faee6b,TED Recebida - Aluguel Recebido,Aluguel Recebido
28/09/2024,-255.76,d2e2b429-e3af-4aaa-b3d8-56de3d50141e,Transferência enviada pelo Pix - Crianças,Crianças
15/06/2024,-24.98,00c47f2f-4bf4-45e8-90d1-573e864b368f,Compra no débito - Gás,Gás
01/01/2024,337.07,459b0cb4-64ba-4dfa-bfab-1612d2087d10,TED Recebida - Pensão Recebida,Pensão Recebida
09/07/2024,-3070.13,ac7895f1-e880-4987-9430-88be4b0f748f,Conta de Aluguel,Aluguel
26/11/2024,684.83,38d06020-2881-44f4-8632-c1bb67eec4df,PIX Recebido - Investimentos,Investimentos
10/03/2024,-1477.36,1497cdaf-d76d-4a14-a8e8-2b5a79fcfb45,Compra no débito - IPVA,IPVA
28/01/2024,-22.4,689d5243-be2c-4265-8420-93fecf694656,Compra no débito - Spotify,Streaming
02/06/2024,1947.47,3f40b03c-192b-4c1c-9c6a-9dde5ffdcdbf,Resgate RDB,Investimentos
31/07/2024,1300.2,4175a108-242d-437c-86a5-7b59b0e70803,PIX Recebido - Comissões,Comissões
24/05/2024,-773.22,63c0973f-2153-400e-bc38-d983a6261949,Compra no débito - Financiamentos,Financiamentos
10/09/2024,-16.17,3c519b3f-3b4c-4ae0-9a6f-e29ef9dff6db,Transferência enviada pelo Pix - Cinema,Cinema
08/11/2024,-176.22,2b3a09e5-f758-4cb3-baa1-c21ac49e26ba,Compra no débito - Saúde,Saúde
23/01/2024,-153.76,51b6be42-ec60-4ec9-981e-796a8cdcc163,Cursos - Pagamento,Cursos
18/06/2024,-769.85,aed6c0ec-0916-4b62-b7a8-49be4a60602c,IPTU - Pagamento,IPTU
30/05/2024,-107.89,9a027758-a564-49a8-9a34-7da08b0d0715,Cursos - Pagamento,Cursos
12/12/2024,626.19,8ad7cd54-0b4b-46a1-b8e3-64b795648faf,Depósito - Comissões,Comissões
02/10/2024,-239.55,3c10aad0-7dd0-4837-89ae-93eaaf28ff27,Compra no débito - Sapatos,Sapatos
04/03/2024,1976.83,cba4e5e2-02a2-440f-82cd-e2bf6b68deba,PIX Recebido - Férias,Férias
15/06/2024,-33.61,603c514c-3088-484e-9dd4-4872616b3daa,Jogos - Pagamento,Jogos
16/12/2024,1524.35,e1884414-1987-4dd7-b426-a2ae76fe2480,TED Recebida - Restituição IR,Restituição IR
18/02/2024,1830.35,f2c434b3-dc17-4cab-9fc8-3c32d8247ead,TED Recebida - Aluguel Recebido,Aluguel Recebido
28/10/2024,-180.83,caa7f893-78c3-4bdd-8143-48e01c27d7c8,Terapia - Pagamento,Terapia
19/11/2024,-35.67,c3b19039-4ccd-4861-ba7a-04b23000475c,Compra no débito - Telefone,Telefone
14/05/2024,-786.07,a0c57d70-5e38-47b7-ab41-f7ee71bf9469,Compra no débito - Previdência,Previdência
06/11/2024,598.55,e13bdce6-21b7-4423-9ef0-acb22c723918,Depósito - Vendas,Vendas
20/07/2024,-1157.04,33d3714b-f54d-4650-922f-dce705499f16,Conta de Cartão de Crédito,Cartão de Crédito
27/11/2024,-1349.19,b9d18125-83e2-4501-a23c-60b42bb2b6f6,Transferência enviada pelo Pix - Aluguel,Aluguel
17/10/2024,-1924.9,584884b2-4bef-4e6c-abb8-64ce71562b2a,Conta de Viagens,Viagens
08/07/2024,-558.73,45dc5ad8-9dbb-43a0-ba79-09c3b709149f,Transferência enviada pelo Pix - Moradia,Moradia
18/02/2024,-159.64,5f5bd3ed-78cf-4607-be11-8027914cebd9,Compra no débito - Energia Elétrica,Energia Elétrica
27/02/2024,1452.11,70f7ee80-84d7-47db-b3a5-c20f08987913,Transferência recebida pelo Pix - JOSE TEIXEIRA CORREIA - •••.640.433-•• - BCO BRADESCO S.A. (0237) Agência: 1351 Conta: 672038-2,Freelance
10/10/2024,-147.65,f150bd92-91a0-4f43-82b5-217e5f56cd5c,Conta de Cosméticos,Cosméticos
21/08/2024,-123.74,269a97e7-870f-42a0-bca8-479fd32623f8,Pets - Pagamento,Pets
02/06/2024,-676.95,af737ce8-b24d-4a86-ac4c-db9ae3820cf6,Financiamentos - Pagamento,Financiamentos
03/06/2024,-12.28,58ec2d38-a9af-4a0f-8855-4f2538c9e348,CafeDoCampus - Refeição,Alimentação
01/10/2024,-216.35,6cee6988-5d06-4449-b66c-516b49d12df6,Conta de Impostos,Impostos
20/04/2024,-965.96,68eae7a6-80e5-4c37-8032-78b7c0a2017b,Conta de Aluguel,Aluguel
25/02/2024,-79.28,d1df5676-4eec-4203-806d-1faefa1265b7,Doações - Pagamento,Doações
23/01/2024,4721.54,5c48c2af-c2f9-47e5-aeb2-7678be02ba4d,Depósito - Salário,Salário
24/12/2024,-41.7,e1fb7b09-1ae5-4cde-a130-7b419cfab4f5,Conta de Doações,Doações
08/03/2024,-49.21,98705aa2-fb09-4807-bdee-3b2873736c61,Compra no débito - GOGIPSY,Streaming
27/12/2024,-124.68,29e1e77a-d8f0-4e46-83a7-aa67b8c2337f,Conta de Cabeleireiro,Cabeleireiro
22/12/2024,-328.97,d2aaf99f-4235-4bbd-83b4-da7dcfa88c3f,Seguros - Pagamento,Seguros
10/11/2024,-40.1,ecb66ec2-7570-4213-9604-4f384437b06a,Material Escolar - Pagamento,Material Escolar
25/06/2024,865.59,5476bb81-8850-4836-84a5-b94e6d07e67a,TED Recebida - Aluguel Recebido,Aluguel Recebido
14/04/2024,-2488.18,db93578b-c105-4923-bc8d-4dc4f0081b77,Transferência enviada pelo Pix - Aluguel,Aluguel
16/09/2024,-290.95,f68c5e0e-414d-4114-9626-6a7b9d8fc439,Transferência enviada pelo Pix - Seguros,Seguros
29/11/2024,-906.41,eb59ce2c-434f-499d-bfa3-cc6db4fa37dc,Transferência enviada pelo Pix - Educação,Educação
01/09/2024,-34.65,a18f7227-0ede-4b2d-ad05-1233270c9f94,Assinatura Netflix,Streaming
16/07/2024,-36.36,8631d01e-0c16-4e0f-9880-5caa5e1cc3fd,Conta de Gás,Gás
05/05/2024,1207.24,2a456683-6f8b-4f7f-8871-da6f732e1afb,Depósito - Comissões,Comissões
31/03/2024,-101.02,38056c53-8021-412f-9fd2-a1825bc96f61,Compra no débito - Saúde,Saúde
11/09/2024,-441.8,753f424c-1e8a-40e1-91d0-eb8e1773eca9,Empréstimos - Pagamento,Empréstimos
27/02/2024,-99.55,2adec9f8-94ee-4448-a7fe-7d639978542e,Conta de Bares,Bares
20/03/2024,-30.24,46529415-8f55-4671-8d69-0d590397d181,Doações - Pagamento,Doações
20/09/2024,4020.51,e758e01d-ef2f-45ae-a8f4-05eb8a810f72,Depósito - Férias,Férias
02/07/2024,-574.64,bc0bc825-d6e4-4c5b-a539-c4a58f90c150,Compra no débito - Impostos,Impostos
25/03/2024,-138.83,4d76d546-53d5-4881-9d2a-918ce8460ee6,Compra no débito - Doações,Doações
12/05/2024,-453.94,e6f27d11-2fa4-40c5-b41f-c4f8a1d0e037,Empréstimos - Pagamento,Empréstimos
23/12/2024,-238.94,1bdb2ae0-15d1-4a6b-9c5c-09953c61b602,Transferência enviada pelo Pix - Energia Elétrica,Energia Elétrica
01/10/2024,-30.01,adef52c1-a07e-4ba8-9c74-4e68407a75e8,Compra no débito - Livros,Livros
25/04/2024,-1747.34,49d5ad29-03b0-4dad-aa4c-6923dd9350f5,Transferência enviada pelo Pix - Financiamentos,Financiamentos
26/12/2024,-49.1,8ff99a1a-85a8-42dc-9511-6b9a8be18d0c,Livros - Pagamento,Livros
04/11/2024,-1389.26,06e6988a-3b7c-4b3f-a180-d1a0ad536c87,Compra no débito - Cartão de Crédito,Cartão de Crédito
09/05/2024,557.1,cf55863a-71ba-433f-a0be-b26213a2e9f4,Depósito - Vendas,Vendas
03/11/2024,-1096.73,aa6e9f2e-5714-4d8d-b16e-ee49d05fc0bc,Conta de Empréstimos,Empréstimos
20/05/2024,-113.82,fbc06b5b-c6a8-4ab7-9da1-ce2c80905c5e,Compra no débito - Doações,Doações
06/03/2024,-321.08,0012e88b-cabb-4f64-a058-22f86c936ba0,Compra no débito - Previdência,Previdência
18/05/2024,-222.49,0f0e6b33-90bb-454c-ba49-e5285fbda64a,Conta de Empréstimos,Empréstimos
02/12/2024,-212.16,ffb9be63-0402-431c-b745-2571fd538e5a,Multas - Pagamento,Multas
26/07/2024,-72.33,0169dbb4-a395-42a5-9418-f35246dd2223,Academia - Pagamento,Academia
26/02/2024,-1238.47,c0b17188-f6a2-4601-8651-ca1e31b282cc,Impostos - Pagamento,Impostos
29/10/2024,1525.67,2a77968c-17bd-4a49-8fad-a3b5ef1e3b25,Transferência recebida pelo Pix - FRANCISCA E M P AZEVEDO ME - 20.725.700/0001-50 - CAIXA ECONOMICA FEDERAL (0104) Agência: 748 Conta: 578389441-5,Freelance
08/01/2024,-169.73,a2b87a0f-5c67-48fb-8fe9-ec5971f32591,Transferência enviada pelo Pix - Saúde,Saúde
17/08/2024,-138.41,8d302afb-26e5-45aa-995d-0092a6b36b05,Cabeleireiro - Pagamento,Cabeleireiro
18/07/2024,7651.16,ad43e546-1da8-4214-bf00-53714ef2bc10,TED Recebida - Salário,Salário
22/07/2024,-138.29,efefa369-2569-4a8d-b1d6-ee392c6c03cc,Compra no débito - Sapatos,Sapatos
09/11/2024,-69.85,059e64fb-3182-4f22-9f30-6e8a242d85a2,Transferência enviada pelo Pix - Material Escolar,Material Escolar
31/12/2024,68.63,1127a57e-8bc8-4798-a142-77488c547080,TED Recebida - Investimentos,Investimentos
27/11/2024,622.51,0886441e-237e-4672-8798-36e30ea3f420,TED Recebida - Restituição IR,Restituição IR
10/04/2024,-171.84,93081aa7-bc20-4c2d-b984-e70dd562fbb5,Presentes - Pagamento,Presentes
11/07/2024,-90.25,9d2cae3f-c3cc-44c5-b141-f60b3a054779,Conta de Água,Água
01/06/2024,697.84,e1fe3829-0000-4899-8f59-9173ae0d51f8,PIX Recebido - Renda Extra,Renda Extra
13/06/2024,-131.11,86c69991-e650-4ae4-baf5-ea3560b5dfbb,Conta de Saúde,Saúde
21/06/2024,81.24,5d22907f-9d33-484a-9834-1f70519b8d36,TED Recebida - Vendas,Vendas
11/04/2024,-46.26,f3a194ba-3f0c-4042-9946-16f635aaaf49,Telefone - Pagamento,Telefone
02/03/2024,-88.05,4c319230-85ac-43e5-a387-6e677b991b7c,Transferência enviada pelo Pix - Lazer,Lazer
29/02/2024,-680.57,fbc1ad71-227d-4b91-bab0-4c77a30f2c83,Conta de Educação,Educação
10/05/2024,-337.61,c54d4dfc-257d-4f92-bb0e-2fcf1a65d79c,Conta de Empréstimos,Empréstimos
28/09/2024,-306.31,b0382afc-b0b2-4b09-995e-e7dd82330f56,Transferência enviada pelo Pix - Seguros,Seguros
19/04/2024,-75.03,dff3f202-84ac-46c0-9522-ad2a1890bf51,Conta de Doações,Doações
24/08/2024,-348.68,d67437f0-9adb-4e26-85aa-9ed59ea48eab,Compra no débito - Cursos,Cursos
07/05/2024,-79.3,d4ea2e48-0c3b-494e-805d-c1ff9f790807,Transferência enviada pelo Pix - Gás,Gás
12/03/2024,-30.75,62d58920-3f56-439d-91ce-1e6187dfb242,Compra no débito - Assinaturas,Assinaturas
04/01/2024,5882.89,223bcaa3-d748-4df1-9261-055919025d6f,Depósito - 13º Salário,13º Salário
06/10/2024,-71.05,f0dcba48-70fc-48cf-93d8-7f802efb609e,Transferência enviada pelo Pix - Gás,Gás
22/04/2024,-59.68,a6ffd0c1-ebaf-4c1c-8466-3f97ef2bcdc4,Carrefour - Compras,Supermercado
09/08/2024,-2501.91,d216137b-de49-432c-9cc5-e111a739670f,Compra no débito - Aluguel,Aluguel
06/10/2024,-896.46,792f79dd-c59d-42ac-8ab5-abf835c0d5fd,Compra no débito - Financiamentos,Financiamentos
18/11/2024,-164.3,3d498807-328c-4e9f-bd97-836098d79e26,Presentes - Pagamento,Presentes
28/11/2024,-97.38,00430308-0530-470e-a10d-03a93cb9e28c,Transferência enviada pelo Pix - Jogos,Jogos
03/05/2024,-1752.04,9fb02539-1a30-4ac7-9420-0cc167a328d1,Conta de Cartão de Crédito,Cartão de Crédito
21/03/2024,-71.26,b14a06a9-503c-431b-9c1e-04cf668ccf81,Transferência enviada pelo Pix - Gás,Gás
28/08/2024,1039.17,278d68f1-ffc1-43ee-b44d-7957210b1648,PIX Recebido - Pensão Recebida,Pensão Recebida
27/02/2024,-106.95,4240722c-0443-49b5-aaf4-5adc9a52124d,Compra no débito - Internet,Internet
07/06/2024,-93.23,343a9853-40a5-487b-b6d1-47f79ef72069,Conta de Cabeleireiro,Cabeleireiro
21/06/2024,624.75,fc6368de-b0f0-497e-a756-a2ef3ae71d2e,Transferência recebida pelo Pix - JOAO V O TEIXEIRA CORREIA - •••.593.083-•• - BCO DO BRASIL S.A. (0001) Agência: 374 Conta: 71394-5,Freelance
26/01/2024,-216.94,5637ecc6-1f83-42a9-8060-ae19dd621757,Compra no débito - Terapia,Terapia
08/12/2024,-30.95,5d1d1fa2-8c79-4ffb-b12f-9e019565b636,MILK SHAKE MIX ITA - Refeição,Alimentação
31/10/2024,-182.33,eb77858c-4633-4f05-87fc-85f050935919,Transferência enviada pelo Pix - Cosméticos,Cosméticos
13/01/2024,-30.59,1b628e11-e2c3-471f-ad0c-a78e3b6b1aa4,Transferência enviada pelo Pix - Uber - 17.895.646/0001-87 - EBANX IP LTDA. (0383) Agência: 1 Conta: 1000752180-1,Transporte
16/11/2024,7098.58,b542f2dc-a850-4899-82d0-c648bd11970d,TED Recebida - 13º Salário,13º Salário
17/03/2024,-159.58,ac5e193f-78ac-466c-be6f-56850c2e5fb3,Compra no débito - Moradia,Moradia
07/07/2024,1188.69,b5257b4a-2031-4f0e-9d51-4281ccece09c,PIX Recebido - Comissões,Comissões
17/11/2024,-973.4,e5b32b36-cf57-4707-962c-6bf63c4cf6da,Compra no débito - Impostos,Impostos
09/02/2024,-393.65,8854a216-7c6a-4547-b873-28205ec755e0,Conta de IPTU,IPTU
10/10/2024,-86.31,8fe72848-c080-4a79-ad1c-29a62c14ec00,Transferência enviada pelo Pix - Bares,Bares
26/04/2024,782.19,121e030e-a29c-4ceb-aed7-d71e327336e2,Aplicação RDB,Investimentos
